camis,dba,boro,bin,bbl,cuisine_description
50076556,ROCKAWAY GRILL & MEAT SHOP,Queens,4261769,4120560023,Indian
50076557,O2 K-BBQ,Queens,4157339,4073310010,Korean
50076577,BROOKLYN PIZZA MASTERS,Manhattan,1040014,1013507501,Pizza
50076583,SZECHUAN GARDEN,Manhattan,1056609,1018770016,Chinese
50076589,ME-DO DESSERTS,Brooklyn,3166935,3063760038,Frozen Desserts
50076590,BEYOND SUSHI,Manhattan,1007534,1004950041,Vegetarian
50076604,KAHLO,Manhattan,1012443,1007010023,Mexican
50076611,CLOUD 9 CREPES,Brooklyn,3053422,3018530045,Pancakes/Waffles
50076639,YIFANG TAIWAN FRUIT TEA,Queens,4114130,4050360050,Coffee/Tea
50076652,SUNSET DINER,Brooklyn,3068023,3027290010,American
50076656,BUNNY,Brooklyn,3052729,3018380090,Mediterranean
50076665,PETEE'S CAFE,Brooklyn,3054566,3018920076,Sandwiches/Salads/Mixed Buffet
50076675,ELIM BISTRO,Manhattan,1001399,1001240004,Sandwiches
50076680,ZYARA RESTAURANT,Queens,4011427,4006840124,Mediterranean
50076682,C&C ITALIAN DELI II,Queens,4093554,4038310002,Sandwiches
50076740,VIV THAI RESTAURANT,Manhattan,1026607,1010580035,Thai
50076747,MILLIE'S OF STATEN ISLAND,Staten Island,5164795,5074520100,Italian
50076750,ROCKAWAY PLAZA,Queens,4430506,4132790001,American
50076759,KODAWARI,Manhattan,1005561,1004180032,Coffee/Tea
50076760,HAPISGAH,Queens,4144772,4066910037,Jewish/Kosher
50076774,PELICANA CHICKEN,Brooklyn,3064576,3025500041,Korean
50076775,POKE CITY,Brooklyn,3002651,3002690030,Japanese
50076778,PROSPECT PARK WILDLIFE CENTER,Brooklyn,3339261,3011170001,Frozen Desserts
50076792,COFFEE & GREEN,Queens,4004269,4003480019,American
50076795,CAFE LUX,Brooklyn,3143889,3057940100,Coffee/Tea
50076799,STARBUCKS,Manhattan,1003055,1002340011,Coffee/Tea
50076806,JESUS TACO,Manhattan,1061939,1020770029,Tex-Mex
50076821,Dive 106,Manhattan,1056638,1018780030,American
50076831,QDOBA Mexican Eats,Brooklyn,3075414,3032980025,Mexican
50076844,YO YO FRITAILLE,Brooklyn,3121606,3052490001,Caribbean
50076854,CANAVE,Manhattan,1064222,1021750027,Latin American
50076863,ELIS WINE BAR,Manhattan,1056714,1018810035,French
50076870,WESTSIDE WOK / KONATA SUSHI BAR,Manhattan,1032534,1012240001,Jewish/Kosher
50076881,AT NINE RESTAURANT & BAR,Manhattan,1024953,1010330064,Thai
50076883,CHINA NO. 1 CHINESE RESTAURANT,Brooklyn,3103595,3047170036,Chinese
50076912,LOOSE LEAF,Queens,4017545,4008430038,Other
50076942,ROLLING COW,Brooklyn,3326830,3084700055,Frozen Desserts
50076943,THE BUTCHER'S DAUGHTER,Brooklyn,3062373,3023537501,Vegetarian
50076945,LUCKY PICKLE DUMPLING CO,Manhattan,1032134,1012150061,Asian/Asian Fusion
50076950,ELDER GREENE,Brooklyn,3064538,3025500001,American
50076954,FULTON HALL,Brooklyn,3424470,3021077501,American
50076955,COFFEE MONSTER,Queens,4114893,4050560022,Coffee/Tea
50076967,RICH AROMA,Manhattan,1059531,1019660039,Chinese
50076972,KENNEDY FRIED CHICKEN,Queens,4209605,4097950065,Chicken
50076978,ARASHI SUSHI,Brooklyn,3102676,3046930008,Japanese
50076982,"ALPHA, AWESOMESAUCE",Queens,4011506,4006860012,American
50076996,CATRINAS MEXICAN GRILL,Brooklyn,3147822,3059170044,Mexican
50077005,ANGELO'S PIZZA,Queens,4059768,4026700038,Pizza
50077010,NEW NO.1 CHINESE RESTAURANT,Bronx,2099986,2038780001,Chinese
50077020,CARVEL # 102224,Queens,4058538,4025000057,Frozen Desserts
50077025,REMEDY LOUNGE & CAFE,Queens,4173966,4085070040,"Juice, Smoothies, Fruit Salads"
50077029,PARIS BAGUETTE,Queens,4017615,4008440045,Bakery Products/Desserts
50077039,BLACK SMITH,Manhattan,NULL,1,American
50077042,COLD STONE CREAMERY,Queens,4292708,4139720085,Frozen Desserts
50077051,UNA PIZZA,Manhattan,1005557,1004170067,Pizza
50077053,TONY'S PIZZA,Brooklyn,3068736,3027590023,Italian
50077057,TIPSY SHANGHAI RESTAURANT,Manhattan,1008635,1005370011,Chinese
50077075,Emma's Torch,Brooklyn,3336266,3004500010,American
50077077,THE TAILOR PUBLIC HOUSE,Manhattan,1013575,1007590037,French
50077080,BAO TEA HOUSE,Manhattan,1008755,1005430047,Coffee/Tea
50077086,Tamashii Ramen,Queens,4077919,4032550022,Japanese
50077087,RANO'S CHICKEN BURGERS,Manhattan,1052762,1016770026,Chicken
50077093,THAI HOUSE,Queens,4192679,4092260031,Thai
50077098,MR. CHAN'S 5 CHINESE RESTAURANT,Brooklyn,3221654,3079080001,Chinese
50077104,RIKO,Queens,4036807,4014897501,Latin American
50077108,LA NACIONAL,Manhattan,1013718,1007640018,Spanish
50077131,SQUARE MEALS,Brooklyn,3072768,3031990026,Sandwiches
50077146,ANZUELO FINO,Queens,4034750,4014160047,Peruvian
50077154,FINE TIME,Brooklyn,3072048,3031630034,American
50077156,JOE & THE JUICE,Manhattan,1047509,1015090016,"Juice, Smoothies, Fruit Salads"
50077163,OLDE BROOKLYN BAGEL SHOPPE,Brooklyn,3255804,3011527502,Sandwiches
50077169,SERENDIPITY 3,Manhattan,1043540,1014150112,American
50077172,ALL STARS SPORTS BAR & GRILL,Manhattan,1080920,1010480017,American
50077173,ULTRA SPICY HOUSE,Queens,4117221,4051920034,Chinese
50077201,MARINELL BAKERY,Bronx,2002601,2024490060,Bakery Products/Desserts
50077202,JERK CHICKEN AND GRILL,Brooklyn,3108643,3048700041,Caribbean
50077203,POPEYES,Manhattan,1054468,1017730061,Chicken
50077219,NEW SHANGHAI DELUXE,Manhattan,1001789,1001630018,Chinese
50077226,OKAWA,Queens,4029588,4012770036,Japanese
50077236,MANHATTA,Manhattan,1001021,1000440001,American
50077247,PLANT MILK DELI STORE,Queens,4059765,4026700030,American
50077250,CASA CLEMA RESTAURANT & BAR,Bronx,2009021,2028780213,Latin American
50077270,NY GO GO FAST FOOD,Queens,4114119,4050360036,Chinese
50077271,DELI GUATELINDA,Brooklyn,3142299,3057540045,Mexican
50077272,GOOD THANKS CAFE,Manhattan,1005504,1004150071,Australian
50077278,3rd & 7,Brooklyn,3213060,3077190051,American
50077286,KELLYS PUB,Queens,4113580,4050190111,American
50077293,STARBUCKS COFFEE,Queens,4058131,4024920079,Coffee/Tea
50077330,QUALITY FOOD CHINESE RESTAURANT,Bronx,2076704,2054270098,Chinese
50077334,THE KATI ROLL COMPANY,Manhattan,1001080,1000640002,Indian
50077336,EL ENCANTO DE LOLA 2,Manhattan,1057494,1019037501,Mexican
50077338,HOTEL RIU PLAZA NEW YORK TIMES SQUARE,Manhattan,1089717,1010370034,American
50077348,HATFIELDS,Queens,4138270,4062880008,American
50077361,BODAI KOSHER VEGETARIAN RESTAURANT,Brooklyn,3137930,3056460004,Jewish/Kosher
50077362,DELI PLUS,Manhattan,1034228,1012600042,Sandwiches
50077370,PASTA FRANCO,Manhattan,1032130,1012150033,Italian
50077371,OVER GREENS,Brooklyn,3204955,3074600012,American
50077375,HUNAN SLURP SHOP,Manhattan,1005774,1004340007,Chinese
50077391,NEW PEKING KITCHEN,Queens,4029588,4012770036,Chinese
50077397,PAPA JOHN'S,Queens,4262671,4121020034,Pizza
50077401,CENTRO PIZZA,Manhattan,1044075,1014310021,Pizza
50077403,TWISTED MEXICAN GRILL,Queens,4006116,4005410001,Mexican
50077409,SANGER HALL,Queens,4001199,4001350030,American
50077411,MISTER CHICKEN II,Queens,4000453,4000520048,Chicken
50077419,CHINA BAR,Queens,4532164,4049720237,Bottled Beverages
50077461,THAI DIVA CUISINE,Queens,4001569,4001530106,Thai
50077472,BAR BEAU,Brooklyn,3338065,3027360031,American
50077476,L. M. CAFE,Queens,4005224,4004460023,American
50077477,KENNEDY FRIED CHICKEN & PIZZA,Bronx,2014360,2032000016,Chicken
50077479,New Hardee Kitchen Inc.,Brooklyn,3337940,3015390001,Chinese
50077480,YANG KEE'S NO.1 CHINESE KITCHEN,Queens,4187910,4090470041,Chinese
50077488,MASAL CAFE,Brooklyn,3326914,3087750041,Turkish
50077492,CAFE ZONA SUR,Brooklyn,3010927,3007280041,Latin American
50077495,CROWN FRIED CHICKEN,Queens,4144882,4066980001,Chicken
50077505,KIN'D,Queens,4155157,4072080036,Thai
50077507,TSUKUSHI RESTAURANT,Manhattan,1039634,1013430122,Japanese
50077519,NEW STAR SEAFOOD RESTAURANT,Brooklyn,3143611,3057850039,Chinese
50077538,A LIVE KITCHEN,Queens,4281528,4131080033,Vegetarian
50077541,MODERN ORGANIZATION HUMAN DEVELOPMENT CENTER,Brooklyn,3229152,3081520201,Caribbean
50077559,Cabo Sports Bar,Queens,4174329,4085550075,Mexican
50077566,JANE FAST FOOD,Queens,4038767,4015490020,Chinese
50077574,BARE BURGER,Manhattan,1005558,1004170068,American
50077575,CROWN FRIED CHICKEN,Brooklyn,3121606,3052490001,Chicken
50077581,L'ADRESSE AMERICAN BISTRO,Manhattan,1022565,1009930029,French
50077583,THE SWEET SAP,Queens,4121029,4053650005,Asian/Asian Fusion
50077587,WYCKOFF RESTAURANT,Brooklyn,3076181,3033280032,Mexican
50077594,HAPPY DAYS DINER,Brooklyn,3002085,3002490035,American
50077598,THE WATERFRONT (TRUMP GOLF LINKS),Bronx,2123825,2056220001,American
50077609,SUSHI KING,Brooklyn,3075686,3033080016,Japanese
50077620,HALAL BROS,Queens,NULL,4,Middle Eastern
50077626,MONOMONO,Manhattan,1077687,1004450022,Asian/Asian Fusion
50077630,TJ ASIAN BISTRO,Queens,4000947,4001290067,Japanese
50077644,WEST VILLAGE FINEST,Manhattan,1010179,1005910003,Sandwiches
50077650,SFILA PIZZA,Manhattan,1000000,1010477503,Pizza
50077658,JUICY MAMA,Brooklyn,3037049,3013840001,"Juice, Smoothies, Fruit Salads"
50077659,JAPONICA,Manhattan,1009282,1005690022,Japanese
50077690,VIVI BUBBLE TEA,Brooklyn,3199612,3073490006,Coffee/Tea
50077692,ALOFT HARLEM,Manhattan,NULL,1,American
50077695,ABOUT COFFEE,Brooklyn,3002698,3002710017,Coffee/Tea
50077703,HAVANA CAFE,Bronx,2026570,2038130042,Latin American
50077710,LAGMAN HOUSE,Brooklyn,3337308,3074580009,Asian/Asian Fusion
50077720,BUTTER BEANS (UNICEF),Manhattan,1038670,1013360031,American
50077727,SABOR PERUANO RESTAURANT,Queens,4040764,4016290126,Peruvian
50077729,PRET A MANGER,Manhattan,1037545,1013150001,Soups/Salads/Sandwiches
50077731,MCDONALD'S,Bronx,2023897,2037410040,Hamburgers
50077742,ASHOKA,Manhattan,1078644,1015520001,Indian
50077756,ISLAND TRINI BURGER,Brooklyn,3099189,3045890095,Caribbean
50077758,THREE ROOSTERS,Manhattan,1025254,1010430064,Thai
50077761,SAMMI SWEETZ,Staten Island,5057344,5042030001,Bakery Products/Desserts
50077763,HARLEM HOPS,Manhattan,NULL,1,American
50077770,ISLAND BITES,Manhattan,1052807,1016800023,Caribbean
50077772,CLASSIC CAR CLUB,Manhattan,1000000,1006650010,American
50077783,Food Junction,Queens,4029839,4012850071,Pizza
50077786,SANTIAGO'S BEER GARDEN,Manhattan,1079436,1017960031,Latin American
50077803,AVOCADERIA,Manhattan,1000000,1006730001,Sandwiches/Salads/Mixed Buffet
50077807,561 DELI AND GROCERY,Manhattan,1020002,1009117502,Sandwiches
50077812,Blue Angel Lounge,Queens,4044995,4017860028,Mexican
50077814,FAMOUS FAMIGLIA PIZZERIA,Manhattan,1024703,1010150001,Pizza
50077821,HALAL DYNASTY,Queens,4210593,4098440101,Chinese
50077823,PATTIE SHAKE,Bronx,2014814,2032190193,"Juice, Smoothies, Fruit Salads"
50077824,HARLEM ALE HOUSE,Manhattan,1057907,1019120029,American
50077826,TELEGRAPHE CAFE,Manhattan,1014718,1007940030,Coffee/Tea
50077827,PARADISE JUICE GARDEN,Bronx,2092829,2025210015,"Juice, Smoothies, Fruit Salads"
50077842,LUCKY STAR CHINESE RESTAURANT,Bronx,2025965,2037940126,Chinese
50077848,GLORIA JEANS COFFEE,Staten Island,5039658,5024000180,Coffee/Tea
50077853,RETRO FITNESS,Brooklyn,3195026,3071920045,"Juice, Smoothies, Fruit Salads"
50077861,ZAUO,Manhattan,1087216,1007990069,Japanese
50077869,A & A NUTRITION,Queens,4206515,4096490044,"Juice, Smoothies, Fruit Salads"
50077882,CASTELL ROOFTOP,Manhattan,1090450,1007890069,Tapas
50077883,TRUE KITCHEN,Bronx,2058058,2046660049,American
50077885,TENICHI RAMEN,Brooklyn,3001042,3001870024,Japanese
50077888,EL JOBO SEAFOOD RESTAURANT,Bronx,2063715,2048460065,Spanish
50077890,GREEN KITCHEN,Manhattan,1048736,1015300021,American
50077893,CROWN CHICKEN & DELI,Brooklyn,3095083,3042330017,Chicken
50077895,"COURTYARD LONG ISLAND CITY, MANHATTAN VIEW",Queens,4596217,4004187501,American
50077896,JKJ 41,Queens,4533262,4050540026,Chinese
50077901,HILTON GARDEN INN,Manhattan,1024771,1010207501,American
50077905,LAKOU,Brooklyn,3036544,3013730010,Coffee/Tea
50077924,BODEGA PIZZA,Manhattan,1064466,1021800507,Pizza
50077932,EL CARIDAD RESTAURANT,Bronx,2007948,2028290045,Latin American
50077934,BONBON BAKERY,Queens,4149770,4069310001,Bakery Products/Desserts
50077940,KYMA,Manhattan,1015447,1008200029,Greek
50077944,SLICE PIZZA,Manhattan,1036168,1012980040,Pizza
50077945,NONNA BEPPA,Manhattan,1009738,1005797501,Italian
50077959,PERCY'S PIZZA,Manhattan,1008302,1005260024,Pizza
50077960,FAMOUS ROTISSERIE AND GRILL,Queens,4045999,4018600100,Chinese
50077964,KOPITIAM,Manhattan,1003569,1002830029,Asian/Asian Fusion
50077989,EDO JAPANESE RESTAURANT,Manhattan,1016114,1008460010,Japanese
50078012,RED OAK RESTAURANT,Brooklyn,3152409,3060170008,American
50078015,SAAR INDIAN BISTRO,Manhattan,1024816,1010230006,Indian
50078018,BAYA BAR,Staten Island,5006982,5002530005,"Juice, Smoothies, Fruit Salads"
50078021,"LA ADELITA, EL CORAZON DE MEXICO",Queens,4000246,4000420037,Mexican
50078022,TERRAVITA BAR & KITCHEN,Manhattan,1064271,1021760070,Latin American
50078024,TACO HAN,Queens,4138218,4062840032,Tex-Mex
50078026,MORGAN STANLEY CAFE,Manhattan,1024795,1010210026,American
50078031,HAYAT CATERERS,Brooklyn,3144204,3058280031,Mediterranean
50078033,FONTENOVA TAPAS,Bronx,2084021,2057760619,Peruvian
50078036,100% MR LIN,Brooklyn,3397861,3001497501,Other
50078037,TOKUYAMA CAFE,Manhattan,1004695,1003890047,Coffee/Tea
50078038,FIREFLY,Queens,4001899,4001600029,American
50078041,PIG HEAVEN,Manhattan,1047524,1015090037,Chinese
50078061,ROAST&CO,Queens,4079716,4033370076,Coffee/Tea
50078062,KONG SIHK TONG,Manhattan,1001791,1001630022,Chinese
50078069,SUSHI SUSHI,Manhattan,1059765,1019880031,Asian/Asian Fusion
50078073,DOMINO'S,Manhattan,1064947,1022370059,Pizza
50078074,BURGER KING,Queens,4271595,4126100015,Hamburgers
50078075,HERO CERTIFIED BURGERS,Manhattan,1046030,1014730022,Hamburgers
50078082,LAMANO,Manhattan,1010676,1006100030,Spanish
50078086,NEW 7 BILLIARD,Queens,4119237,4052680019,Bottled Beverages
50078088,SANPANINO,Brooklyn,3002698,3002710017,Sandwiches/Salads/Mixed Buffet
50078091,MAMI YSABEL,Queens,4059183,4026350006,Latin American
50078093,AMBROSIA ELIXIRS,Brooklyn,3328074,3031720048,Coffee/Tea
50078096,PARADISE SWEETS AND BAKERY,Brooklyn,3144757,3058560008,Middle Eastern
50078102,MANGO MANGO DESSERT,Manhattan,1001792,1001630023,Chinese
50078116,THE TRIE CAFE,Manhattan,1064383,1021790701,American
50078127,PANCHITA'S PLACE,Brooklyn,3017619,3008990009,Tex-Mex
50078146,SERIE 69 BAR & RESTAURANT,Bronx,2007990,2028320028,Latin American
50078153,FRESH TWIST,Staten Island,5057251,5041910031,"Juice, Smoothies, Fruit Salads"
50078158,ZURUTTO RAMEN & GYOZA BAR,Manhattan,1081478,1011430049,Japanese
50078166,VIBES II,Queens,4268525,4123920043,American
50078184,SHILLELAGH TAVERN,Queens,4013384,4007290046,Irish
50078188,GRILL MASTER,Queens,4596186,4049737501,Chinese
50078191,MCDONALD'S,Brooklyn,3201578,3073860117,Hamburgers
50078192,MCDONALD'S,Brooklyn,3328574,3055640049,Hamburgers
50078193,99 CENT TASTY & FRESH PIZZA,Manhattan,1002936,1002270002,Pizza
50078195,99 CENTS FRESH & HOT PIZZA,Manhattan,1078860,1010267502,Pizza
50078200,BLUE STRIPES,Manhattan,1009383,1005700019,Coffee/Tea
50078216,FAMILY PIZZA,Brooklyn,3114646,3050260264,Pizza
50078218,MEAL MART,Queens,4143394,4066210002,Jewish/Kosher
50078220,CAVIAR RUSSE,Manhattan,1035746,1012900017,French
50078221,CROWN FRIED CHICKEN,Brooklyn,3085587,3038410001,Chicken
50078222,Fire Lounge DD,Brooklyn,3024055,3010510005,American
50078229,JOE & THE JUICE,Manhattan,1043149,1014100033,"Juice, Smoothies, Fruit Salads"
50078233,EJEN,Brooklyn,3398687,3006950020,Korean
50078238,HARTBREAKERS,Brooklyn,3073588,3032360008,Vegetarian
50078251,THE BREAKERS,Brooklyn,3068152,3027370011,Mexican
50078285,STARBUCKS,Brooklyn,3426092,3026790001,Coffee/Tea
50078286,BRICKLYN PIZZA,Brooklyn,3326238,3033980007,Pizza
50078288,REEL DEEL JAMAICAN CUISINE,Brooklyn,3102082,3046750026,Caribbean
50078316,ZUCKER'S BAGELS FLATIRON,Manhattan,1016289,1008510049,Bagels/Pretzels
50078323,DE MOLE,Brooklyn,3062676,3023830003,Mexican
50078334,La Nueva Delicia Peruana,Queens,4048939,4019870073,Spanish
50078345,URBAN BACKYARD,Manhattan,1077175,1004800002,Coffee/Tea
50078351,PAPILLES,Manhattan,1005845,1004350039,French
50078357,PICK-A-BAGEL,Manhattan,1019663,1009030053,American
50078364,SHANGHAI 21,Manhattan,1001821,1001640045,Chinese
50078372,NAMASTE,Queens,4541338,4087700002,Indian
50078373,BAMBOO YA,Queens,4077467,4032340114,Japanese
50078379,JUICE PRESS,Manhattan,1077770,1005080001,"Juice, Smoothies, Fruit Salads"
50078380,JUICE PRESS,Manhattan,1007732,1005020020,"Juice, Smoothies, Fruit Salads"
50078381,JUICE PRESS,Manhattan,1084889,1004100047,"Juice, Smoothies, Fruit Salads"
50078384,EONS GREEK FOOD FOR LIFE,Manhattan,1020158,1009150032,Greek
50078390,CP GRILL,Queens,4098535,4040990023,Greek
50078405,TACOS EL CHULETON,Bronx,2013803,2031650053,Tex-Mex
50078406,CROWN FRIED CHICKEN & PIZZA,Brooklyn,3229459,3081720001,Chicken
50078407,BRONX SOUL FOOD RESTAURANT,Bronx,2095057,2045890042,Soul Food
50078408,SUBWAY AND JUICE,Queens,4100747,4043690001,Sandwiches
50078414,FLAME,Manhattan,1032052,1012127501,Asian/Asian Fusion
50078417,HILTON GARDEN INN LONG ISLAND CITY,Queens,4594823,4004180024,American
50078421,CAMPEON DEL POLLO RESTAURANT,Queens,4047746,4019427501,Latin American
50078425,SOY & SAKE,Queens,4542156,4142600001,Asian/Asian Fusion
50078455,PURPLE DOUGH,Queens,4029698,4012820008,Coffee/Tea
50078463,LOS MARINILLOS,Queens,4113391,4050120021,Spanish
50078464,GLAZE,Manhattan,1036487,1013090050,Japanese
50078474,CHUAN TIAN XIA,Brooklyn,3015093,3008330040,Chinese
50078481,ANBU ROOM,Bronx,2016833,2032940008,American
50078482,AU JUS,Manhattan,1050749,1015710004,American
50078486,THE BELL HOUSE OUTPOST,Brooklyn,3345565,3006910001,Bottled Beverages
50078490,SUBWAY,Queens,4006383,4005540001,Sandwiches
50078524,WHITMANS,Manhattan,1090602,1005947511,American
50078527,TACO MIX,Manhattan,1052541,1016650034,Tex-Mex
50078532,KOSSARS & BEYOND,Manhattan,1077604,1003110013,Bakery Products/Desserts
50078534,FU KEE CHINESE RESTAURANT,Brooklyn,3165955,3063480074,Chinese
50078540,DYNASTY TASTE,Staten Island,5158456,5023800500,Chinese/Japanese
50078568,POKE BOWL STATION,Brooklyn,3165866,3063460063,Hawaiian
50078573,ALEGRITO,Brooklyn,3173310,3065780007,Coffee/Tea
50078577,FLEMING BY LE BILBOQUET,Manhattan,1040895,1013770024,American
50078581,THE SENECA,Queens,4082173,4034400025,American
50078590,RED MANGO,Queens,4444049,4071170004,Frozen Desserts
50078592,AUNTIE ANNE'S PRETZELS,Brooklyn,3326830,3084700055,Other
50078597,STELLA AND FLY,Manhattan,1050078,1015510026,Coffee/Tea
50078599,BEANS AND VINES EXPRESS,Manhattan,1081914,1022340004,Latin American
50078607,KAIGO COFFEE ROOM,Brooklyn,3393008,3002457501,Coffee/Tea
50078618,KINGS COUNTY IMPERIAL LES,Manhattan,NULL,NULL,Chinese
50078620,MAMA'S EMPANADAS,Queens,4182108,4088700062,Spanish
50078624,PANDA GARDEN,Queens,4144774,4066910041,Chinese
50078635,La Mina Bar Restaurant,Manhattan,1064509,1022030003,Spanish
50078644,JOE BROADWAY'S BILLIARDS AND SPORTS PUB,Staten Island,5090355,5016850106,American
50078651,LUIGGY SNACK,Bronx,2002764,2024570001,Latin American
50078656,BARNEA BISTRO,Manhattan,1037599,1013207506,Jewish/Kosher
50078659,INTERLUDE CAFE,Manhattan,1002803,1002147502,Coffee/Tea
50078660,MAIN STREET COFFEE,Staten Island,5088878,5080260005,Coffee/Tea
50078666,DUCK WONG,Brooklyn,3185342,3068580062,Chinese
50078667,PEP BAKERY CAFE,Brooklyn,3155473,3061140006,Coffee/Tea
50078668,BROOKLYN ROASTING COFFEE BAR (PWC),Manhattan,1085972,1012760058,Coffee/Tea
50078671,SOLDIER RESTAURANT,Brooklyn,3327569,3046160006,Caribbean
50078675,New Wah On,Brooklyn,3089796,3040500020,Chinese
50078678,COCO,Manhattan,1080224,1006280001,French
50078682,CRUST PIZZERIA,Staten Island,5112655,5029210006,Pizza
50078693,ZENITH THAI,Queens,4085294,4035370022,Thai
50078698,ROOFTOP BAR,Brooklyn,3418123,3023030001,American
50078703,EDDIE'S BAGELS,Queens,4012519,4007100011,Bagels/Pretzels
50078715,DOMINO'S,Manhattan,1052448,1016590048,Pizza
50078722,MCDONALD'S,Brooklyn,3002637,3002680049,Hamburgers
50078724,MCDONALD'S,Brooklyn,3193189,3071360005,Hamburgers
50078726,LINDA AZOGUENITA BAKERY & RESTAURANT,Queens,4443000,4020070099,Latin American
50078728,MCDONALD'S,Brooklyn,3058594,3020930001,Hamburgers
50078731,MCDONALD'S,Queens,4085390,4035440006,Hamburgers
50078732,ESO,Manhattan,NULL,1,NULL
50078733,MCDONALD'S,Brooklyn,3064742,3025590001,Hamburgers
50078750,CROWN FRIED CHICKEN,Queens,4448831,4099940038,Chicken
50078751,ALDO'S PIZZA,Queens,4248604,4115290003,Pizza
50078776,LEVAIN BAKERY,Manhattan,1030097,1011460101,Bakery Products/Desserts
50078782,BAR VELOCE,Manhattan,1025444,1010460061,Italian
50078790,DUN HUANG,Brooklyn,3140889,3057070073,Chinese
50078793,BARZOLA,Queens,4008876,4006230008,Latin American
50078829,NEW SUCCESS CHINESE,Queens,4441543,4130490007,Chinese
50078833,LEMONS & OLIVES,Brooklyn,NULL,3,American
50078845,TACOMBI FORT GREENE,Brooklyn,3059181,3021080021,Soups/Salads/Sandwiches
50078853,CHRISTMAS IN THE CITY,Manhattan,1003088,1002370007,Coffee/Tea
50078860,A FEI CHINESE RESTAURANT,Brooklyn,3052864,3018410001,Chinese
50078875,STARBUCKS COFFEE #29719,Brooklyn,3000000,3009550004,Coffee/Tea
50078885,Image Bar & Restaurant,Brooklyn,3107739,3048280011,NULL
50078890,BARKING DOG,Manhattan,1048432,1015230033,American
50078895,HAWA SMOOTHIES & BUBBLE TEA,Manhattan,1044822,1014440027,Coffee/Tea
50078907,A-JIAO SICHUAN CHINESE,Manhattan,1049222,1015400022,Chinese
50078920,TATOS PIZZA,Brooklyn,3165307,3063320006,Pizza
50078925,NINJA JAPAN TERIYAKI & SUSHI,Brooklyn,3117116,3050990106,Japanese
50078928,SCORES NEW YORK,Manhattan,1012405,1006990014,American
